Step 0 | loss:2.238386869430542 lr:0.0 gpu_resources:16631460352
Step 227 | loss:0.34475037455558777 lr:0.00022640888329471397 gpu_resources:16708515840
Step 227 | loss:0.456613689661026 lr:0.00022640888329471397 gpu_resources:16557063680
Step 227 | loss:0.4153340756893158 lr:0.00022640888329471397 gpu_resources:16825893888
Step 227 | loss:0.3377227783203125 lr:0.00022640888329471397 gpu_resources:16640229888
Step 227 | loss:0.24347078800201416 lr:0.00022640888329471397 gpu_resources:16514938368
Step 227 | loss:0.41344353556632996 lr:0.00022640888329471397 gpu_resources:16794082304
Step 227 | loss:0.3623914122581482 lr:0.00022640888329471397 gpu_resources:16838855680
Step 227 | loss:0.5186712145805359 lr:0.00022640888329471397 gpu_resources:16829598720
Step 227 | loss:0.431458443403244 lr:0.00022640888329471397 gpu_resources:16666681856
Step 227 | loss:0.4706494212150574 lr:0.00022640888329471397 gpu_resources:16778767360
Step 227 | loss:0.47096505761146545 lr:0.00022640888329471397 gpu_resources:16726050816
Step 227 | loss:0.4831225574016571 lr:0.00022640888329471397 gpu_resources:16838855680
Step 227 | loss:0.43496590852737427 lr:0.00022640888329471397 gpu_resources:16838855680
Step 227 | loss:0.2778099477291107 lr:0.00022640888329471397 gpu_resources:16643707392
Step 228 | loss:0.44877949357032776 lr:0.0002253530596642692 gpu_resources:16832039936
Step 228 | loss:0.388215035200119 lr:0.0002253530596642692 gpu_resources:16838855680
Step 228 | loss:0.2954257130622864 lr:0.0002253530596642692 gpu_resources:16734582784
Step 228 | loss:0.37881341576576233 lr:0.0002253530596642692 gpu_resources:16776403968
Step 228 | loss:0.40101584792137146 lr:0.0002253530596642692 gpu_resources:16791784448
Step 228 | loss:0.5182206630706787 lr:0.0002253530596642692 gpu_resources:16697751552
Step 228 | loss:0.3617990016937256 lr:0.0002253530596642692 gpu_resources:16838855680
Step 228 | loss:0.33874964714050293 lr:0.0002253530596642692 gpu_resources:16838855680
Step 228 | loss:0.2653050422668457 lr:0.0002253530596642692 gpu_resources:16791456768
Step 228 | loss:0.41427627205848694 lr:0.0002253530596642692 gpu_resources:16817554432
Step 228 | loss:0.44810962677001953 lr:0.0002253530596642692 gpu_resources:16643707392
Step 228 | loss:0.2809949219226837 lr:0.0002253530596642692 gpu_resources:16833682432
Step 228 | loss:0.250820517539978 lr:0.0002253530596642692 gpu_resources:16741623808
Step 228 | loss:0.5619698166847229 lr:0.0002253530596642692 gpu_resources:16838855680
Step 228 | loss:0.6331499814987183 lr:0.0002253530596642692 gpu_resources:16838855680
Step 228 | loss:0.36774277687072754 lr:0.0002253530596642692 gpu_resources:16796380160
Step 228 | loss:0.4894374907016754 lr:0.0002253530596642692 gpu_resources:16838855680
Step 228 | loss:0.3405454754829407 lr:0.0002253530596642692 gpu_resources:16761743360
Step 228 | loss:0.5714763402938843 lr:0.0002253530596642692 gpu_resources:16838855680
Step 228 | loss:0.30666178464889526 lr:0.0002253530596642692 gpu_resources:16741623808
Step 228 | loss:0.5457258224487305 lr:0.0002253530596642692 gpu_resources:16688558592
Step 228 | loss:0.4596441686153412 lr:0.0002253530596642692 gpu_resources:16729921536
Step 228 | loss:0.4651768207550049 lr:0.0002253530596642692 gpu_resources:16778767360
Step 228 | loss:0.40331166982650757 lr:0.0002253530596642692 gpu_resources:16838855680
Step 228 | loss:0.44840627908706665 lr:0.0002253530596642692 gpu_resources:16838855680
Step 228 | loss:0.34233272075653076 lr:0.0002253530596642692 gpu_resources:16655491584
Step 228 | loss:0.4681359529495239 lr:0.0002253530596642692 gpu_resources:16796380160
Step 228 | loss:0.5295488238334656 lr:0.0002253530596642692 gpu_resources:16690857472
Step 228 | loss:0.3164355158805847 lr:0.0002253530596642692 gpu_resources:16455546880
Step 228 | loss:0.4506256878376007 lr:0.0002253530596642692 gpu_resources:16838855680
Step 228 | loss:0.5274175405502319 lr:0.0002253530596642692 gpu_resources:16736929792
Step 228 | loss:0.544082760810852 lr:0.0002253530596642692 gpu_resources:16763795456
Step 228 | loss:0.33116036653518677 lr:0.0002253530596642692 gpu_resources:16744144896
Step 228 | loss:0.43269413709640503 lr:0.0002253530596642692 gpu_resources:16817841152
Step 228 | loss:0.2925455570220947 lr:0.0002253530596642692 gpu_resources:16716396544
Step 228 | loss:0.4432283043861389 lr:0.0002253530596642692 gpu_resources:16759691264
Step 228 | loss:0.4777749478816986 lr:0.0002253530596642692 gpu_resources:16838855680
Step 228 | loss:0.4598683714866638 lr:0.0002253530596642692 gpu_resources:16618680832
Step 228 | loss:0.31495201587677 lr:0.0002253530596642692 gpu_resources:16838855680
Step 228 | loss:0.6110479831695557 lr:0.0002253530596642692 gpu_resources:16623899136
Step 228 | loss:0.4611664116382599 lr:0.0002253530596642692 gpu_resources:16741623808
Step 228 | loss:0.480761855840683 lr:0.0002253530596642692 gpu_resources:16524881408
Step 228 | loss:0.2794797122478485 lr:0.0002253530596642692 gpu_resources:16805571584
Step 228 | loss:0.5377599000930786 lr:0.0002253530596642692 gpu_resources:16835767296
Step 228 | loss:0.46217867732048035 lr:0.0002253530596642692 gpu_resources:16520154624
Step 228 | loss:0.34617266058921814 lr:0.0002253530596642692 gpu_resources:16827563008
Step 228 | loss:0.5600641965866089 lr:0.0002253530596642692 gpu_resources:16786828288
Step 228 | loss:0.2786879539489746 lr:0.0002253530596642692 gpu_resources:16838855680
Step 228 | loss:0.42004257440567017 lr:0.0002253530596642692 gpu_resources:16688558592
Step 228 | loss:0.44967415928840637 lr:0.0002253530596642692 gpu_resources:16732235776
Step 228 | loss:0.4379160404205322 lr:0.0002253530596642692 gpu_resources:16700049408
Step 228 | loss:0.4540309011936188 lr:0.0002253530596642692 gpu_resources:16838855680
Step 228 | loss:0.4073924124240875 lr:0.0002253530596642692 gpu_resources:16838855680
Step 228 | loss:0.3876705467700958 lr:0.0002253530596642692 gpu_resources:16575061504
Step 228 | loss:0.542331874370575 lr:0.0002253530596642692 gpu_resources:16546823680
Step 228 | loss:0.4369451701641083 lr:0.0002253530596642692 gpu_resources:16800975872
Step 228 | loss:0.36443641781806946 lr:0.0002253530596642692 gpu_resources:16739276800
Step 228 | loss:0.341215580701828 lr:0.0002253530596642692 gpu_resources:16822098944
Step 228 | loss:0.5434938669204712 lr:0.0002253530596642692 gpu_resources:16732235776
Step 228 | loss:0.34023863077163696 lr:0.0002253530596642692 gpu_resources:16579722752
Step 228 | loss:0.4151597023010254 lr:0.0002253530596642692 gpu_resources:16838855680
Step 228 | loss:0.1886657178401947 lr:0.0002253530596642692 gpu_resources:16751011840
Step 228 | loss:0.7092104554176331 lr:0.0002253530596642692 gpu_resources:16772328448
Step 228 | loss:0.4242904782295227 lr:0.0002253530596642692 gpu_resources:16838855680
Step 229 | loss:0.4866240322589874 lr:0.00022429221865644106 gpu_resources:16816675840
Step 229 | loss:0.31325554847717285 lr:0.00022429221865644106 gpu_resources:16772135936
Step 229 | loss:0.6030659675598145 lr:0.00022429221865644106 gpu_resources:16709863424
Step 229 | loss:0.529626190662384 lr:0.00022429221865644106 gpu_resources:16796380160
Step 229 | loss:0.24939319491386414 lr:0.00022429221865644106 gpu_resources:16838855680
Step 229 | loss:0.46734216809272766 lr:0.00022429221865644106 gpu_resources:16838855680
Step 229 | loss:0.5296111702919006 lr:0.00022429221865644106 gpu_resources:16582151680
Step 229 | loss:0.4746181070804596 lr:0.00022429221865644106 gpu_resources:16794866688
Step 229 | loss:0.41189777851104736 lr:0.00022429221865644106 gpu_resources:16838855680
Step 229 | loss:0.7273880839347839 lr:0.00022429221865644106 gpu_resources:16791456768
Step 229 | loss:0.40701788663864136 lr:0.00022429221865644106 gpu_resources:16765848064
Step 229 | loss:0.3144873380661011 lr:0.00022429221865644106 gpu_resources:16817060864
Step 229 | loss:0.337747722864151 lr:0.00022429221865644106 gpu_resources:16506485760
Step 229 | loss:0.523707389831543 lr:0.00022429221865644106 gpu_resources:16838855680
Step 229 | loss:0.36150819063186646 lr:0.00022429221865644106 gpu_resources:16781130752
Step 229 | loss:0.6412548422813416 lr:0.00022429221865644106 gpu_resources:16655491584
Step 229 | loss:0.24424876272678375 lr:0.00022429221865644106 gpu_resources:16640399872
Step 229 | loss:0.44434940814971924 lr:0.00022429221865644106 gpu_resources:16723027968
Step 229 | loss:0.3440130949020386 lr:0.00022429221865644106 gpu_resources:16549121536
Step 229 | loss:0.38537126779556274 lr:0.00022429221865644106 gpu_resources:16741623808
Step 229 | loss:0.48413172364234924 lr:0.00022429221865644106 gpu_resources:16829598720
Step 229 | loss:0.37366828322410583 lr:0.00022429221865644106 gpu_resources:16592589312
Step 229 | loss:0.4474894404411316 lr:0.00022429221865644106 gpu_resources:16838855680
Step 229 | loss:0.5953828692436218 lr:0.00022429221865644106 gpu_resources:16838855680
Step 229 | loss:0.5968121290206909 lr:0.00022429221865644106 gpu_resources:16708515840
Step 229 | loss:0.3576714098453522 lr:0.00022429221865644106 gpu_resources:16838855680
Step 229 | loss:0.3864549696445465 lr:0.00022429221865644106 gpu_resources:16663204352
Step 229 | loss:0.18132227659225464 lr:0.00022429221865644106 gpu_resources:16595198464
Step 229 | loss:0.5537936091423035 lr:0.00022429221865644106 gpu_resources:16739276800
Step 229 | loss:0.46542108058929443 lr:0.00022429221865644106 gpu_resources:16794082304
Step 229 | loss:0.40553444623947144 lr:0.00022429221865644106 gpu_resources:16838855680
Step 229 | loss:0.7690885066986084 lr:0.00022429221865644106 gpu_resources:16712456192
Step 229 | loss:0.4592215418815613 lr:0.00022429221865644106 gpu_resources:16658035200
Step 229 | loss:0.39281827211380005 lr:0.00022429221865644106 gpu_resources:16838855680
Step 229 | loss:0.3260154724121094 lr:0.00022429221865644106 gpu_resources:16695453696
Step 229 | loss:0.4035773277282715 lr:0.00022429221865644106 gpu_resources:16829598720
Step 229 | loss:0.4798819422721863 lr:0.00022429221865644106 gpu_resources:16834126848
Step 229 | loss:0.5551730394363403 lr:0.00022429221865644106 gpu_resources:16776403968
Step 229 | loss:0.38140881061553955 lr:0.00022429221865644106 gpu_resources:16582821376
Step 229 | loss:0.35437628626823425 lr:0.00022429221865644106 gpu_resources:16838855680
Step 229 | loss:0.2745645046234131 lr:0.00022429221865644106 gpu_resources:16712456192
Step 229 | loss:0.7243620157241821 lr:0.00022429221865644106 gpu_resources:16751011840
Step 229 | loss:0.5316145420074463 lr:0.00022429221865644106 gpu_resources:16756672512
Step 229 | loss:0.3890601694583893 lr:0.00022429221865644106 gpu_resources:16743970816
Step 229 | loss:0.2364288568496704 lr:0.00022429221865644106 gpu_resources:16778767360
Step 229 | loss:0.31140777468681335 lr:0.00022429221865644106 gpu_resources:16711997440
Step 229 | loss:0.5476861596107483 lr:0.00022429221865644106 gpu_resources:16734582784
Step 229 | loss:0.6255014538764954 lr:0.00022429221865644106 gpu_resources:16838855680
Step 229 | loss:0.2812372148036957 lr:0.00022429221865644106 gpu_resources:16784514048
Step 229 | loss:0.38521960377693176 lr:0.00022429221865644106 gpu_resources:16753358848
Step 229 | loss:0.4039399027824402 lr:0.00022429221865644106 gpu_resources:16603025920
Step 229 | loss:0.2927561104297638 lr:0.00022429221865644106 gpu_resources:16794424320
Step 229 | loss:0.49042293429374695 lr:0.00022429221865644106 gpu_resources:16690857472
Step 229 | loss:0.41508948802948 lr:0.00022429221865644106 gpu_resources:16838855680
Step 229 | loss:0.3354109525680542 lr:0.00022429221865644106 gpu_resources:16710486016
Step 229 | loss:0.45225998759269714 lr:0.00022429221865644106 gpu_resources:16835636224
Step 229 | loss:0.3501627743244171 lr:0.00022429221865644106 gpu_resources:16648434176
Step 229 | loss:0.5379073619842529 lr:0.00022429221865644106 gpu_resources:16805571584
Step 229 | loss:0.5103288888931274 lr:0.00022429221865644106 gpu_resources:16739276800
Step 229 | loss:0.5004767179489136 lr:0.00022429221865644106 gpu_resources:16621289984
Step 229 | loss:0.6519727110862732 lr:0.00022429221865644106 gpu_resources:16693721088
Step 229 | loss:0.4412878155708313 lr:0.00022429221865644106 gpu_resources:16741623808
Step 229 | loss:0.4337344765663147 lr:0.00022429221865644106 gpu_resources:16786828288
Step 229 | loss:0.313612163066864 lr:0.00022429221865644106 gpu_resources:16669221376
Step 230 | loss:0.5119307637214661 lr:0.00022322643090724216 gpu_resources:16690935808
Step 230 | loss:0.32757773995399475 lr:0.00022322643090724216 gpu_resources:16765848064
Step 230 | loss:0.5074734687805176 lr:0.00022322643090724216 gpu_resources:16695453696
Step 230 | loss:0.5113852620124817 lr:0.00022322643090724216 gpu_resources:16660578816
Step 230 | loss:0.326465904712677 lr:0.00022322643090724216 gpu_resources:16823491584
Step 230 | loss:0.45708712935447693 lr:0.00022322643090724216 gpu_resources:16690857472
Step 230 | loss:0.4659597873687744 lr:0.00022322643090724216 gpu_resources:16838855680
Step 230 | loss:0.2540762424468994 lr:0.00022322643090724216 gpu_resources:16705595392
Step 230 | loss:0.37431657314300537 lr:0.00022322643090724216 gpu_resources:16592589312
Step 230 | loss:0.44661346077919006 lr:0.00022322643090724216 gpu_resources:16413127680
Step 230 | loss:0.34197017550468445 lr:0.00022322643090724216 gpu_resources:16616071680
Step 230 | loss:0.6141194701194763 lr:0.00022322643090724216 gpu_resources:16646144512
Step 230 | loss:0.6520371437072754 lr:0.00022322643090724216 gpu_resources:16696287232
Step 230 | loss:0.5237685441970825 lr:0.00022322643090724216 gpu_resources:16734582784
Step 230 | loss:0.41398534178733826 lr:0.00022322643090724216 gpu_resources:16613593600
Step 230 | loss:0.4209933876991272 lr:0.00022322643090724216 gpu_resources:16608512512
Step 230 | loss:0.6232789754867554 lr:0.00022322643090724216 gpu_resources:16807869440
Step 230 | loss:0.24487236142158508 lr:0.00022322643090724216 gpu_resources:16643707392
Step 230 | loss:0.3642562925815582 lr:0.00022322643090724216 gpu_resources:16693155840
Step 230 | loss:0.49114498496055603 lr:0.00022322643090724216 gpu_resources:16705595392
Step 230 | loss:0.42607107758522034 lr:0.00022322643090724216 gpu_resources:16759691264
Step 230 | loss:0.5678420066833496 lr:0.00022322643090724216 gpu_resources:16743970816
Step 230 | loss:0.3774575889110565 lr:0.00022322643090724216 gpu_resources:16798678016
Step 230 | loss:0.3085606098175049 lr:0.00022322643090724216 gpu_resources:16838855680
Step 230 | loss:0.3998260796070099 lr:0.00022322643090724216 gpu_resources:16838855680
Step 230 | loss:0.6855180859565735 lr:0.00022322643090724216 gpu_resources:16838855680
Step 230 | loss:0.4551047384738922 lr:0.00022322643090724216 gpu_resources:16499771392
Step 230 | loss:0.35303691029548645 lr:0.00022322643090724216 gpu_resources:16727623680
Step 230 | loss:0.4799753427505493 lr:0.00022322643090724216 gpu_resources:16623899136
Step 230 | loss:0.37774789333343506 lr:0.00022322643090724216 gpu_resources:16838855680
Step 230 | loss:0.4190302789211273 lr:0.00022322643090724216 gpu_resources:16838855680
Step 230 | loss:0.526611864566803 lr:0.00022322643090724216 gpu_resources:16765848064
Step 230 | loss:0.453870564699173 lr:0.00022322643090724216 gpu_resources:16838855680
Step 230 | loss:0.49976983666419983 lr:0.00022322643090724216 gpu_resources:16827563008
Step 230 | loss:0.26081371307373047 lr:0.00022322643090724216 gpu_resources:16635142656
Step 230 | loss:0.38468894362449646 lr:0.00022322643090724216 gpu_resources:16805571584
Step 230 | loss:0.28996917605400085 lr:0.00022322643090724216 gpu_resources:16695541760
Step 230 | loss:0.34721869230270386 lr:0.00022322643090724216 gpu_resources:16838855680
Step 230 | loss:0.39936283230781555 lr:0.00022322643090724216 gpu_resources:16776403968
Step 230 | loss:0.77964186668396 lr:0.00022322643090724216 gpu_resources:16736929792
Step 230 | loss:0.3556249439716339 lr:0.00022322643090724216 gpu_resources:16453445632
Step 230 | loss:0.2525816857814789 lr:0.00022322643090724216 gpu_resources:16688558592
Step 230 | loss:0.39260977506637573 lr:0.00022322643090724216 gpu_resources:16464574464
Step 230 | loss:0.32732507586479187 lr:0.00022322643090724216 gpu_resources:16653513216
Step 230 | loss:0.44791632890701294 lr:0.00022322643090724216 gpu_resources:16822180864
Step 230 | loss:0.5758512020111084 lr:0.00022322643090724216 gpu_resources:16765848064
Step 230 | loss:0.5416812300682068 lr:0.00022322643090724216 gpu_resources:16790305792
Step 230 | loss:0.4706993103027344 lr:0.00022322643090724216 gpu_resources:16761743360
Step 230 | loss:0.35475578904151917 lr:0.00022322643090724216 gpu_resources:16810167296
Step 230 | loss:0.34913870692253113 lr:0.00022322643090724216 gpu_resources:16762515456
Step 230 | loss:0.41446810960769653 lr:0.00022322643090724216 gpu_resources:16632599040
